vehicle_id,greedy_dist,greedy_time,greedy_fuel,greedy_co2,greedy_cong,greedy_cost,greedy_exec_time,aco_dist,aco_time,aco_fuel,aco_co2,aco_cong,aco_cost,aco_exec_time,deep_aco_dist,deep_aco_time,deep_aco_fuel,deep_aco_co2,deep_aco_cong,deep_aco_cost,deep_aco_exec_time
vehicle_938,195.19273883391105,10204.352583162197,65.6584062864235,170711.8563447011,0.8922764227642275,535.2420768778825,0.010993003845214844,216.28245389633508,12229.676855079702,67.54860397133186,175626.37032546286,0.9217054263565891,566.6396604763047,0.5924956798553467,282.9037287453057,15476.017015297148,90.36730086139202,234954.98223961928,0.875132275132275,747.7904494189489,0.5614151954650879
vehicle_939,291.89828522816015,16703.434558989113,25.374896251063106,58362.261377445146,1.080392156862745,434.21653098515566,0.015213489532470703,236.29014774047306,14117.754850472733,20.146391471571913,46336.7003846154,0.9601307189542483,350.5450108574509,0.6794755458831787,249.05667634597177,15152.032937499627,20.698168630290176,47605.787849667395,0.9822916666666667,366.5793342022837,0.5857627391815186
vehicle_940,176.44231027358558,10014.79226530626,56.143623798701945,145973.42187662507,0.9500000000000001,469.44231600745815,0.011516094207763672,165.29902455442308,9461.35378787879,50.541874284192225,131408.8731388998,0.9823529411764708,430.4600792171152,0.6592113971710205,173.44458839975732,9883.23923500323,54.61217033933588,141991.6428822733,0.9411764705882353,458.66254903426443,0.6092331409454346
vehicle_941,222.00737641115626,11845.48223476266,19.435304529598156,44701.20041807575,1.0054054054054054,332.52836484507964,0.01319575309753418,198.6685738002501,10480.914097416047,17.526668039474973,40311.33649079243,0.9963963963963964,299.17724298864897,0.6668775081634521,198.6685738002501,10480.914097416047,17.526668039474973,40311.33649079243,0.9963963963963964,299.17724298864897,0.5889227390289307
vehicle_942,198.83470632889382,11382.034731934733,17.260116746683615,39698.26851737233,1.034126984126984,298.63823621800805,0.011263132095336914,133.26575919099955,8505.6927988678,10.858822239246182,24975.29115026622,0.9172043010752687,199.09460584211308,0.6363675594329834,133.26575919099955,8505.6927988678,10.858822239246182,24975.29115026622,0.9172043010752687,199.09460584211308,0.5748560428619385
vehicle_943,321.6739046696484,17021.265343512623,29.16981014315463,67090.56332925564,1.1371980676328504,483.6230653238369,0.01497793197631836,285.90405118138057,15080.082675265834,25.55886830609511,58785.397104018746,1.1308333333333336,429.19563789943,0.6969711780548096,290.1925553624786,15707.780610492018,25.524306412387077,58705.90474849027,1.1469945355191258,433.64730517140856,0.6590046882629395
vehicle_944,200.36488936356156,11279.71292574192,60.306372480314074,156796.56844881657,1.0900793650793652,515.9307990064094,0.011163949966430664,144.89725753712736,8885.128651729898,42.91997845519294,111591.94398350164,1.0729166666666667,372.6944077719059,0.653369665145874,147.5894798693992,9111.514668544321,43.100407324309415,112061.05904320448,1.0873737373737373,376.49623016150156,0.5560562610626221
vehicle_945,52.17463850185102,3014.586111111111,4.522736332045519,10402.293563704694,0.9727272727272727,85.35297792021554,0.014206409454345703,210.97082828219615,11256.356304208379,18.38159620822143,42277.67127890929,0.973170731707317,315.73728228043433,0.526782751083374,210.97082828219615,11256.356304208379,18.38159620822143,42277.67127890929,0.973170731707317,315.73728228043433,0.634819507598877
vehicle_946,310.5408640574783,15937.069673123488,27.94717667642216,64278.506355770965,1.018238993710692,464.88610117478584,0.025589942932128906,213.52333398603335,11934.751982232778,18.21230526964337,41888.30212017975,0.9631782945736433,317.5318521639402,0.7524611949920654,219.54464417764504,12402.641736615547,18.795122554377766,43228.78187506885,1.0537878787878787,327.50331399758363,0.5934295654296875
vehicle_947,171.93402542071445,11033.674161371271,13.877667043349797,31918.634199704535,0.9092592592592593,253.4798627193258,0.026094913482666016,171.93402542071445,11033.674161371271,13.877667043349797,31918.634199704535,0.9092592592592593,253.4798627193258,0.6044337749481201,172.5827513362132,10940.419203511345,14.122469301800086,32481.679394140207,0.9324324324324325,255.55842750384664,0.5552175045013428
